AmountID;Amount;EmployeeID;CustomerID
78371;547.70;12;15206
78376;214.93;2;15044
78387;933.94;2;12631
78390;290.39;11;17554
78422;57.00;13;17669
78447;779.50;6;2070
78448;576.59;12;2497
78463;554.64;12;7611
78473;726.13;2;8442
78513;22.24;11;5265
78531;143.29;10;11930
78534;869.54;5;13822
78555;986.46;8;13573
78556;184.13;8;16708
78559;231.32;8;15411
78572;913.12;3;12913
78577;630.72;2;13048
78592;235.08;5;2262
78594;269.48;4;10620
78598;974.51;13;10112
78601;680.67;10;11233
78625;329.08;11;4810
78626;340.94;15;899
78635;255.76;3;10716
78646;495.78;15;13909
78696;938.82;3;13219
78745;902.38;2;16412
78772;215.32;2;2474
78785;514.09;15;19674
78795;70.66;10;6729
78814;402.30;11;11569
78821;892.22;8;3830
78828;191.70;9;3681
78831;314.23;11;1720
78883;857.23;11;17320
78884;88.15;12;15352
78897;969.14;15;18109
78905;370.29;8;19512
78914;232.55;1;3541
78921;644.49;8;8549
78930;485.73;5;9658
78951;327.29;12;2604
78957;349.76;9;1632
78968;801.01;14;4595
78987;515.82;4;15162
79017;497.75;10;11946
79018;698.45;7;11847
79036;965.59;14;9032
79041;291.33;5;4488
79045;600.54;3;6015
79069;776.23;3;7196
79071;557.13;4;11654
79090;876.32;8;19683
79104;395.13;12;3552
79199;931.54;6;12320
79228;440.21;1;8196
79230;461.71;12;19687
79253;58.72;4;7818
79275;861.69;10;17320
79279;680.22;3;10257
79282;417.54;2;1022
79284;159.88;8;19643
79285;902.67;8;19689
79290;563.10;15;2080
79292;918.35;8;10401
79322;907.54;3;11483
79328;253.86;7;904
79355;827.82;5;16014
79376;781.43;12;16362
79388;145.47;15;578
79393;345.28;1;1643
79399;269.10;12;18882
79418;30.30;4;18795
79451;721.45;1;15241
79461;703.17;3;17058
79464;394.61;14;3347
79471;599.07;7;3989
79474;298.01;14;17926
79489;277.60;4;5587
79501;378.32;7;17703
79505;101.44;15;12675
79520;977.25;3;17075
79546;925.98;2;14085
79566;29.78;3;2251
79573;575.08;12;3384
79581;834.85;13;15688
79597;887.01;7;16825
79601;32.60;1;14067
79608;531.24;15;10131
79610;28.31;4;14618
79629;468.43;7;19699
79633;579.83;7;10949
79637;44.49;5;15222
79681;228.04;14;19667
79689;465.82;14;2990
79703;171.22;2;14302
79706;876.93;4;11412
79712;695.03;3;1767
79719;964.64;8;17352
79731;777.94;2;3984
79740;454.91;3;13022
79758;829.98;13;2308
79764;937.94;3;1941
79765;668.93;13;7666
79769;702.11;9;3357
79796;669.91;9;17409
79806;408.49;10;19705
79807;359.24;11;15113
79845;815.28;9;13395
79861;170.42;9;12781
79866;470.26;3;352
79916;568.34;12;1696
79924;88.12;2;15866
79928;554.48;2;5149
79955;651.58;12;9315
79980;121.32;14;6
79997;239.18;3;2889
80009;276.18;13;10675
80017;966.05;15;1979
80036;328.41;15;9412
80051;257.25;1;18899
80052;548.48;5;5851
80063;786.01;3;8975
80099;692.55;6;9066
80105;444.29;13;11396
80114;440.98;12;19602
80131;824.41;13;7684
80133;355.52;15;10613
80143;95.66;14;465
80144;355.08;8;8993
80146;893.09;11;6732
80151;188.83;9;15959
80155;372.28;11;3637
80158;74.85;4;8263
80171;447.67;10;7639
80172;891.17;14;3967
80184;718.92;2;5074
80211;627.15;15;18231
80217;35.94;5;18284
80263;481.55;8;3000
80264;67.96;2;18634
80280;549.20;4;2605
80284;783.75;15;1459
80298;498.49;10;6417
80301;168.49;1;16685
80307;782.23;12;1352
80323;927.96;10;19197
80353;643.03;15;14496
80361;942.47;10;7895
80381;433.56;12;14463
80396;983.90;15;8455
80407;465.68;11;18952
80410;201.13;4;11573
80462;161.69;14;15592
80463;150.47;3;17927
80473;876.53;6;17136
80481;362.55;6;8321
80482;649.13;10;10324
80488;290.82;12;15629
80509;593.06;12;9543
80514;676.16;6;16841
80539;352.18;1;12599
80551;610.68;7;5093
80577;979.55;15;5777
80579;830.34;1;9868
80583;103.89;11;18356
80594;227.64;15;15359
80596;988.61;6;499
80604;988.32;15;7788
80613;101.01;11;11646
80617;819.27;8;11378
80637;948.65;1;6295
80648;541.68;13;14386
80660;61.45;3;10033
80664;327.46;1;2156
80690;706.16;11;10611
80714;507.69;8;5755
80716;708.30;12;3724
80732;400.40;11;2323
80738;105.72;4;13894
80763;760.51;5;1797
80766;739.61;3;13764
80767;620.26;2;7322
80768;127.47;5;16960
80794;699.63;10;17350
80808;798.20;15;2797
80817;963.97;10;15737
80831;308.84;2;1056
80853;741.41;10;14963
80855;761.87;11;16865
80865;180.35;8;17211
80871;20.21;9;15652
80880;557.55;10;15298
80886;345.10;9;9245
80892;707.68;2;17033
80905;348.34;14;17104
80910;290.80;12;945
80911;481.21;8;16902
80932;307.85;8;15173
80933;594.34;6;15033
80957;144.96;7;730
80969;583.74;1;5607
81003;544.88;7;16444
81010;264.29;7;9826
81017;189.82;13;5310
81022;715.30;15;13557
81026;908.00;9;7586
81065;383.21;12;4265
81070;994.27;7;17883
81079;614.45;3;14441
81083;818.84;8;14479
81090;301.00;1;14500
81106;612.97;5;2192
81119;553.21;15;9427
81132;165.81;12;5589
81139;771.53;12;15665
81163;807.35;15;2214
81197;455.12;15;19734
81200;334.66;2;18914
81211;540.00;2;19277
81237;764.88;1;19657
81241;504.82;8;5448
81244;566.78;12;735
81246;156.72;6;1610
81284;882.23;8;19736
81293;859.01;11;7490
81297;411.22;1;5984
81326;620.97;3;3502
81334;807.60;12;15247
81348;924.57;7;7389
81353;427.00;1;15161
81368;538.13;13;18497
81369;555.15;9;10876
81372;631.93;8;330
81373;265.47;9;6163
81394;685.96;15;9979
81412;535.94;3;10744
81439;448.13;1;14226
81447;221.98;13;2477
81453;548.00;14;4313
81461;70.07;1;18397
81467;359.63;6;13305
81483;307.09;2;14167
81498;174.13;15;7960
81505;720.51;7;17948
81520;293.27;11;18115
81521;199.01;7;14887
81524;556.02;4;1274
81542;490.58;10;192
81543;315.95;1;16144
81560;626.46;5;19739
81582;362.76;14;10020
81587;180.55;7;15442
81605;141.99;3;12733
81611;85.93;3;11401
81645;764.70;12;18394
81655;156.48;9;9656
81691;282.65;11;18286
81704;228.05;1;1816
81716;157.53;3;19743
81726;481.09;3;3446
81743;894.99;9;4900
81750;792.29;5;19007
81752;548.28;9;538
81769;501.22;11;8793
81778;477.55;8;14754
81779;250.82;5;14266
81785;796.76;5;7890
81821;161.60;15;6976
81823;504.70;10;12207
81839;987.30;11;3614
81852;797.14;9;8993
81878;729.19;9;9732
81889;831.46;9;3415
81894;219.88;9;12028
81905;941.85;4;5337
81906;125.89;12;9362
81910;856.28;8;19253
81925;271.97;5;18213
81935;218.52;1;11764
81941;480.33;3;19747
81956;409.05;6;10224
81959;920.69;12;813
81964;651.52;1;4007
81977;517.69;4;10717
81980;117.61;14;4797
81985;915.51;3;2827
81997;534.48;7;11605
82016;154.72;13;6370
82018;345.63;10;16949
82033;932.57;8;15181
82073;823.81;4;5479
82123;697.94;10;11079
82126;289.08;9;5068
82139;347.46;1;10812
82149;782.28;7;9471
82161;474.96;15;15810
82184;759.82;14;7303
82195;28.79;4;11865
82203;200.51;7;1173
82212;686.60;13;8867
82230;868.90;11;5754
82237;106.84;15;16876
82252;110.28;5;1939
82262;899.06;11;6350
82272;575.54;3;8168
82280;828.90;12;9652
82285;544.13;2;6117
82300;460.66;9;11743
82302;728.04;3;5963
82308;146.83;8;18626
82350;508.85;5;14178
82357;294.82;10;7508
82375;80.05;15;7334
82376;981.59;15;972
82379;359.37;12;18823
82390;624.07;6;3874
82414;107.17;15;16072
82415;265.51;4;3222
82416;924.85;8;11679
82441;672.74;4;13952
82447;681.91;2;1395
82462;319.95;9;5296
82467;254.10;3;19296
82505;869.74;9;16188
82539;586.91;1;15289
82546;824.72;4;19276
82566;961.27;14;19756
82576;471.37;3;2755
82578;288.54;4;14038
82583;231.23;15;7490
82607;576.30;3;11361
82617;21.02;3;19416
82629;464.17;3;3780
82649;529.66;8;9380
82664;917.46;2;6180
82679;846.25;14;19757
82682;959.58;12;9817
82684;891.57;7;11772
82687;793.22;10;15719
82702;503.58;3;6557
82716;656.71;15;12592
82728;786.85;8;19550
82733;603.20;10;10376
82734;542.37;12;5659
82740;636.84;6;15739
82763;439.36;12;376
82784;859.72;15;9082
82848;654.70;9;14794
82869;805.38;6;19096
82879;323.97;10;8652
82885;259.27;2;10423
82915;782.41;6;17887
82934;887.05;9;17350
82944;297.75;11;12680
82963;481.01;7;6529
82985;711.19;13;8095
82991;974.57;7;7472
82998;936.55;3;15307
83024;726.98;7;3391
83032;809.58;15;13699
83059;989.21;8;13775
83067;453.88;11;7820
83081;146.09;5;8532
83089;274.42;11;3273
83091;549.85;1;13315
83093;998.88;15;19645
83097;434.28;12;5573
83098;824.93;2;17382
83115;458.09;10;2413
83125;389.02;11;9167
83138;798.53;11;13684
83142;189.65;13;3167
83145;485.80;9;16430
83150;478.06;6;11663
83177;776.55;3;13784
83197;516.80;4;3128
83201;968.91;4;3136
83220;285.04;7;4453
83223;453.58;15;220
83229;750.93;4;19767
83242;738.60;1;13766
83251;91.63;2;2733
83271;53.21;10;9109
83277;520.55;14;19543
83293;32.79;1;4222
83320;517.37;8;1628
83335;601.94;3;2313
83353;936.45;7;13993
83368;652.44;8;15650
83380;972.34;14;409
83389;117.08;1;1286
83401;486.34;13;10506
83405;556.61;5;547
83432;541.54;8;2787
83446;89.83;8;1580
83451;982.61;11;1041
83467;320.75;9;9935
83483;433.53;12;14425
83518;589.84;8;16479
83529;101.58;10;17817
83554;698.34;2;18988
83556;27.13;11;4500
83584;529.61;13;1293
83602;866.97;2;8093
83603;137.44;6;11184
83611;878.72;15;15661
83612;800.70;11;1585
83617;849.54;14;352
83618;245.64;5;1512
83648;495.22;15;17659
83679;518.64;8;11976
83700;316.15;2;7076
83712;868.80;9;14174
83736;379.87;13;19122
83743;65.23;4;8990
83757;210.62;7;18891
83769;347.88;8;13151
83777;780.56;14;13564
83786;275.52;4;4975
83789;648.03;10;18532
83800;925.29;12;16514
83823;536.41;1;16336
83824;26.08;5;16526
83835;330.19;15;16175
83852;434.12;1;11373
83857;644.72;4;9995
83872;499.19;5;15112
83884;335.86;6;5208
83891;769.34;8;7527
83894;945.19;14;8003
83921;956.10;4;7179
83954;363.87;2;9471
83961;608.98;10;2556
83971;84.37;15;1111
83980;501.22;3;17141
84049;660.97;8;5788
84070;528.06;15;12956
84072;771.84;9;9051
84124;297.93;12;10721
84131;669.26;1;11437
84137;118.84;15;9536
84145;252.90;14;18426
84151;957.90;2;13835
84159;318.24;7;4084
84169;421.34;4;6540
84210;230.73;6;11202
84214;568.03;3;15791
84235;473.67;14;51
84236;936.51;12;18817
84245;98.81;1;4430
84251;104.73;2;19644
84254;373.91;14;14500
84260;112.41;2;4028
84269;311.28;15;15502
84281;717.93;11;3211
84282;175.00;6;4446
84284;830.52;1;3976
84291;149.30;2;8151
84299;560.54;8;4274
84320;372.21;12;3776
84323;339.52;9;2387
84340;928.21;7;14379
84362;299.24;10;12489
84370;281.22;5;7621
84378;454.13;10;5366
84384;691.41;7;19254
84392;765.08;9;1379
84393;760.22;4;11119
84399;103.54;14;7005
84409;938.30;7;13101
84416;956.55;13;8221
84418;545.03;10;17219
84450;304.57;15;13033
84459;124.33;4;12921
84513;229.44;14;7858
84516;230.58;3;7957
84535;841.83;1;8151
84540;341.86;5;19790
84556;993.33;8;16101
84561;374.73;12;3874
84567;499.51;8;1018
84572;882.32;8;12551
84577;399.34;4;6966
84581;958.34;6;10765
84609;865.05;9;9919
84642;816.64;8;14771
84658;447.84;11;15143
84663;584.36;14;8913
84674;688.67;5;8560
84690;328.48;14;14019
84699;221.78;3;11148
84715;978.78;13;19453
84729;159.23;15;19578
84735;778.14;7;8121
84742;734.31;13;6756
84765;525.43;5;14442
84772;99.93;14;17242
84785;333.05;9;510
84798;865.66;6;1685
84806;963.27;5;8593
84824;57.62;7;8833
84853;132.07;9;17928
84856;153.83;5;11791
84865;262.43;11;17734
84867;129.64;3;14117
84898;474.92;9;589
84947;305.09;2;3094
84976;183.46;1;11043
84980;144.23;14;12001
85003;807.03;11;5809
85008;171.39;15;5728
85016;389.61;15;104
85023;902.85;9;11784
85028;653.19;14;13727
85044;513.86;14;7300
85053;387.08;1;5693
85055;478.42;9;1623
85067;226.25;4;3803
85068;810.78;7;1402
85089;908.39;6;9476
85093;74.53;6;13515
85109;959.14;8;14958
85118;540.01;8;3087
85135;95.37;10;4383
85136;934.72;10;9201
85138;291.65;6;19682
85148;907.31;5;6430
85165;304.96;8;15880
85172;972.65;7;12029
85187;293.63;4;14606
85189;352.92;10;5818
85192;284.06;8;7919
85206;795.30;8;10206
85249;807.19;11;13901
85252;156.47;14;2800
85270;711.37;12;14026
85280;915.05;5;10624
85291;620.76;7;9042
85295;367.89;15;8132
85309;629.73;14;10314
85336;351.92;5;7394
85341;731.50;10;18066
85343;231.06;10;17275
85353;105.38;4;6669
85354;926.92;2;12884
85365;336.08;13;3406
85374;784.68;6;16724
85379;680.43;14;6449
85402;277.44;11;8676
85408;313.62;12;16868
85416;153.50;11;13412
85431;36.46;12;5239
85457;674.05;7;18880
85502;703.43;9;8755
85526;305.70;4;10305
85543;807.71;4;12738
85554;807.41;3;17765
85562;687.36;1;17582
85594;145.50;15;1138
85595;503.97;14;16532
85600;337.76;1;982
85601;30.48;11;9278
85603;162.44;6;3060
85606;217.08;5;7695
85607;72.46;9;7381
85626;598.97;15;5956
85631;230.21;13;7719
85646;621.48;7;12154
85693;273.13;7;1565
85702;180.55;10;6489
85713;962.02;15;11848
85734;519.53;6;13083
85747;994.39;1;11466
85777;117.25;14;7486
85780;638.40;5;11767
85782;421.44;4;18876
85793;666.79;3;820
85808;815.15;3;4525
85816;327.85;13;4759
85822;759.87;8;2215
85831;441.64;13;11826
85842;835.76;15;14170
85847;935.81;2;4023
85849;637.84;4;5024
85866;362.35;1;7023
85891;532.06;13;12388
85901;428.28;13;771
85908;404.90;3;6536
85915;608.57;15;19284
85917;441.80;6;7117
85954;657.77;3;15674
85976;232.20;15;9238
85993;73.53;15;5011
86006;398.54;2;17055
86011;777.06;3;8677
86013;714.65;6;14650
86020;836.17;1;10454
86030;276.71;1;19053
86047;224.81;4;13621
86054;675.22;2;17244
86068;45.30;4;19233
86096;330.72;2;14593
86106;192.05;11;6587
86118;480.80;3;17110
86137;289.27;6;12478
86202;166.84;12;10753
86213;831.02;7;5330
86230;905.45;9;19822
86232;552.58;7;3115
86269;577.82;14;13135
86286;863.56;15;3582
86287;319.70;4;10632
86292;79.39;8;11224
86296;266.74;2;1342
86303;420.19;15;16876
86306;875.16;14;12241
86310;602.47;10;12481
86363;120.90;11;16261
86368;951.43;6;8038
86377;744.59;7;12574
86386;271.00;4;4125
86418;122.52;6;1567
86450;849.47;8;7204
86507;145.77;6;12829
86513;446.78;4;18524
86523;346.02;6;17977
86565;910.98;2;4373
86569;284.52;13;14722
86589;960.31;11;9014
86594;776.09;5;10354
86596;572.19;15;3253
86610;936.26;8;18105
86630;105.89;15;3576
86641;293.41;11;6297
86677;859.00;1;5850
86683;23.64;1;15115
86689;179.99;14;3186
86696;610.12;7;1969
86713;651.82;9;2019
86714;777.81;13;13801
86736;462.62;6;19830
86737;352.46;14;18158
86783;788.70;7;5288
86810;163.22;1;4751
86826;333.03;13;3394
86828;47.72;12;12132
86839;581.07;11;11089
86852;622.11;8;1498
86856;331.25;7;9861
86866;831.02;3;6318
86915;812.03;11;19832
86920;922.63;13;8883
86936;144.38;6;14992
86954;718.07;3;13387
86963;755.91;12;16802
87002;79.39;7;14983
87006;469.59;11;18642
87037;65.58;2;7698
87052;337.07;6;14871
87058;599.13;3;11007
87059;313.24;13;2000
87068;901.99;8;13048
87070;631.88;5;14792
87077;349.66;3;12087
87108;757.82;14;1225
87126;530.32;12;17375
87132;675.85;1;8162
87135;753.79;9;7674
87142;338.48;12;4997
87162;91.87;8;3585
87183;109.84;2;7692
87187;837.26;7;3385
87198;833.86;1;8952
87203;773.35;2;19838
87211;724.07;15;10874
87218;33.33;6;13815
87224;735.18;14;14927
87255;151.97;11;18870
87263;682.46;13;18522
87303;101.60;3;16479
87307;393.38;4;2378
87311;28.44;6;1822
87312;700.13;4;5297
87319;762.38;3;5277
87326;210.81;2;18979
87362;527.10;14;17946
87370;969.52;3;6949
87371;497.52;9;6083
87373;341.98;1;14331
87386;369.88;12;9212
87396;820.87;9;319
87407;574.01;1;9438
87408;991.01;13;8917
87415;980.63;12;17153
87473;312.89;13;19225
87486;283.55;9;1446
87487;602.07;13;17021
87506;362.65;8;18848
87532;585.41;10;5258
87544;705.65;12;5118
87545;700.94;9;12125
87581;176.18;3;402
87594;315.93;4;4187
87601;521.47;7;8583
87608;79.78;15;18662
87620;508.10;3;6913
87643;950.24;14;3547
87658;126.10;4;3908
87664;681.38;1;4093
87665;294.81;4;4004
87673;994.19;8;11581
87681;856.26;5;5438
87712;655.25;3;17795
87722;838.55;14;18115
87730;945.23;6;5789
87755;242.62;7;10408
87778;777.48;4;18284
87782;37.42;3;11146
87785;49.36;2;2465
87825;805.51;6;10865
87827;130.15;5;11435
87872;110.34;3;4103
87898;779.66;6;12244
87903;824.70;15;4933
87911;199.95;6;2257
87912;924.58;13;14537
87919;585.41;11;3326
87921;902.52;1;17823
87925;540.28;4;4820
87976;129.08;15;1839
87977;804.27;2;16629
87987;519.23;13;4601
88007;51.99;11;5767
88015;464.78;8;15240
88026;675.84;10;3133
88044;166.11;12;1422
88048;577.35;9;17673
88062;634.09;13;14942
88068;279.93;11;7130
88069;343.15;12;13957
88072;860.97;12;11353
88088;870.58;8;6206
88097;921.52;10;9691
88109;447.08;5;10938
88113;947.70;3;5376
88122;891.85;14;860
88142;366.26;2;6482
88143;152.44;4;1757
88169;41.62;7;16942
88180;504.54;10;4838
88209;904.75;7;19367
88212;45.38;5;1946
88222;540.86;15;14726
88224;854.96;6;4766
88226;971.93;8;6239
88227;964.98;4;17948
88240;654.19;15;14046
88251;219.19;4;12391
88254;874.94;13;14089
88264;738.68;15;12936
88269;930.64;8;19851
88301;448.77;6;562
88342;430.84;6;7525
88354;97.17;11;18901
88372;175.25;4;8342
88404;617.52;6;16111
88411;26.38;1;25
88424;943.10;15;14010
88433;978.20;5;18174
88459;347.26;14;13507
88469;25.20;7;11563
88472;676.55;13;10500
88475;784.19;9;8350
88481;763.42;7;4155
88496;210.32;13;8121
88506;165.90;6;6540
88512;809.04;3;16169
88519;618.42;14;16334
88539;778.19;5;6627
88565;487.22;2;5743
88567;482.18;1;16631
88585;320.86;4;203
88659;610.52;8;14690
88665;185.79;9;8903
88674;284.58;10;1928
88675;880.30;6;9247
88682;209.46;3;17064
88751;82.88;13;1986
88763;914.32;9;18891
88767;917.00;14;8816
88778;485.41;15;19814
88784;247.93;12;6407
88791;719.40;2;1321
88794;445.62;10;9449
88801;386.43;11;18559
88821;989.35;10;15596
88837;182.05;12;13760
88847;374.64;3;19235
88854;984.11;5;678
88858;332.84;12;15052
88911;300.72;13;4890
88932;325.35;6;3883
88947;197.70;3;6827
88964;776.73;3;10604
88981;417.67;7;647
88996;694.25;8;19859
89002;831.41;3;12493
89003;833.35;10;13760
89007;861.24;9;3791
89010;776.97;14;9205
89020;332.45;15;5458
89035;606.88;2;279
89038;674.61;3;19860
89040;278.78;8;7657
89052;512.70;1;9235
89069;544.87;13;4068
89074;603.34;4;13094
89083;644.42;4;5756
89086;566.15;2;11236
89104;684.48;2;1080
89115;316.56;4;886
89152;981.43;2;9587
89155;952.04;12;14843
89185;623.81;6;14174
89190;661.06;11;750
89197;518.90;13;2091
89208;129.28;10;6945
89224;582.09;15;6576
89240;655.60;5;12429
89286;266.13;13;18643
89330;784.43;3;8174
89342;226.83;4;10938
89347;376.73;14;2961
89353;435.80;15;9751
89354;864.70;9;10953
89359;113.02;13;18522
89370;335.88;15;16214
89380;393.54;6;12729
89416;993.56;3;8093
89428;930.85;1;6596
89474;385.47;12;17080
89478;804.00;7;3212
89488;161.67;3;7327
89513;422.05;11;3956
89526;135.78;3;14996
89530;78.35;10;18559
89566;711.88;2;2583
89580;337.59;5;10887
89592;815.79;9;13565
89593;743.20;9;5521
89607;669.04;7;2302
89630;936.22;7;8680
89668;152.59;7;13943
89690;729.93;14;12475
89708;135.44;3;8358
89725;959.03;14;14782
89732;468.33;14;17243
89748;395.04;8;17497
89781;548.51;5;18908
89809;109.11;7;17694
89811;938.37;8;1508
89817;958.59;2;7224
89820;607.61;1;15246
89832;936.57;12;11614
89845;918.87;13;13426
89878;936.70;14;4478
89908;853.18;6;11074
89922;828.42;1;19117
89928;638.32;13;15089
89945;516.36;2;5165
89957;341.65;3;18336
89963;353.02;3;3347
89979;995.65;11;6439
89993;457.77;11;5776
89997;668.14;14;11737
90004;821.19;15;690
90015;473.90;14;19871
90018;927.28;5;12216
90023;807.30;14;10292
90039;573.89;10;5604
90059;431.37;4;12562
90092;685.75;8;4947
90095;633.54;15;19873
90104;806.98;12;485
90122;90.90;7;11943
90149;652.35;4;18636
90184;341.50;7;17874
90203;335.47;1;1437
90204;189.15;3;12475
90217;339.00;9;7400
90225;195.28;10;17980
90234;975.10;5;19131
90265;630.72;11;2163
90268;563.69;11;19367
90295;835.06;8;16884
90315;750.39;13;13330
90320;326.23;8;10622
90327;783.73;15;5825
90348;702.03;4;10247
90350;505.68;12;6122
90356;22.52;13;5345
90360;727.41;4;4164
90370;599.64;11;18442
90384;27.07;12;12201
90386;987.42;11;19820
90400;846.78;15;3715
90402;653.32;14;11465
90421;795.60;5;11781
90431;300.16;12;12808
90448;522.90;11;13851
90467;624.68;10;11305
90488;374.02;15;13898
90504;365.29;9;13015
90506;305.08;13;8617
90507;841.28;9;11895
90510;675.29;3;11378
90512;498.38;5;15928
90524;873.45;11;11714
90532;802.80;5;17997
90538;897.81;13;8341
90558;919.16;7;7338
90562;473.74;13;2485
90569;357.52;4;19346
90571;880.41;15;9388
90621;25.92;1;19603
90623;288.86;3;16500
90625;203.33;6;7854
90650;895.38;11;14121
90659;593.83;6;1546
90666;803.20;5;11422
90673;779.39;11;10831
90676;870.97;7;19077
90700;394.08;11;7283
90749;908.32;5;13803
90758;928.55;13;10480
90805;605.56;4;3604
90822;326.81;12;10567
90827;227.90;3;13739
90837;128.66;14;1722
90840;659.80;12;7066
90866;213.43;8;1569
90877;994.79;8;12787
90887;642.65;15;17160
90905;998.13;1;12702
90924;922.46;1;520
90925;770.43;12;18066
90936;856.09;4;14590
90954;748.79;9;16696
90993;419.64;3;657
91028;264.31;2;13140
91035;743.38;2;6641
91041;806.06;8;17550
91044;142.42;13;9528
91051;984.59;1;8514
91052;567.37;15;4665
91062;752.74;9;18194
91097;534.51;8;11670
91103;660.80;1;19888
91105;875.82;3;16110
91110;71.15;9;12728
91147;929.76;4;16152
91184;535.62;14;12589
91199;517.57;15;6012
91205;940.68;11;4985
91209;783.45;11;18723
91213;412.67;13;18975
91219;620.40;6;1705
91222;710.85;12;15543
91226;937.30;1;125
91229;701.95;9;13847
91246;568.79;5;8547
91255;674.31;4;14744
91265;371.34;1;15677
91276;723.19;13;15702
91279;980.46;1;14902
91363;383.16;7;19219
91372;185.75;8;11657
91381;707.73;11;10676
91391;537.23;10;2150
91400;561.04;13;2274
91417;668.44;2;6963
91429;413.20;10;8104
91450;643.55;2;8277
91452;272.20;4;12606
91455;960.21;3;15332
91473;932.16;5;3710
91511;192.18;10;7966
91517;75.91;11;1945
91518;994.31;5;12041
91537;167.72;14;2289
91559;643.16;4;17220
91568;630.52;13;4138
91574;405.55;15;3565
91583;135.13;8;14524
91594;434.94;8;10095
91598;738.67;12;1428
91609;884.52;1;12313
91637;544.14;3;370
91641;422.70;11;12286
91659;804.23;13;5815
91696;311.24;6;1673
91720;663.86;4;11855
91722;99.03;13;2248
91730;96.27;12;14415
91741;309.59;14;13759
91770;500.52;9;1676
91782;655.92;14;2235
91811;691.35;8;2740
91815;372.62;12;2480
91838;653.31;12;6898
91843;738.76;14;11555
91861;275.87;2;18139
91863;248.51;1;167
91871;633.96;12;6175
91924;248.74;14;16133
91934;536.77;2;8470
91957;163.82;12;16931
91988;804.05;15;4843
92005;293.83;1;17823
92041;78.32;14;13996
92048;438.47;9;14680
92049;237.71;7;12165
92050;974.76;11;12553
92056;427.22;5;17218
92073;622.56;5;526
92087;111.40;15;18904
92114;948.12;11;16830
92129;481.11;3;5648
92130;244.31;13;5100
92134;992.39;5;13103
92153;61.68;12;8530
92155;553.21;5;16170
92166;985.27;7;18514
92187;496.14;1;16993
92192;805.51;14;11804
92196;582.59;14;13374
92199;800.81;15;9606
92205;871.02;13;9648
92238;585.61;13;16795
92258;130.88;5;9632
92279;546.40;11;13515
92285;623.32;13;8618
92300;599.58;14;902
92309;278.86;12;15684
92321;864.64;1;7662
92324;704.95;3;2018
92326;847.13;8;13409
92356;514.03;10;8626
92383;617.69;2;15821
92394;786.88;6;3440
92400;64.42;12;4822
92402;889.11;3;16555
92414;998.86;4;10904
92441;612.91;5;5062
92447;600.23;10;954
92459;549.01;7;19283
92478;604.51;2;1385
92482;335.14;12;7240
92490;892.22;14;6514
92503;299.54;11;4260
92536;674.20;9;16167
92555;593.01;8;13513
92581;816.83;7;18798
92589;348.12;11;80
92614;682.56;10;810
92624;473.69;7;17109
92652;267.82;7;16602
92659;105.34;1;13857
92666;905.89;3;17239
92688;522.19;12;8157
92699;419.18;2;19870
92716;985.95;2;960
92746;256.35;11;9133
92772;974.03;14;6249
92778;406.48;9;18475
92801;786.28;9;16877
92832;33.92;1;3875
92851;671.21;9;4151
92866;342.24;11;7168
92904;922.58;13;16225
92914;580.94;10;19448
92918;206.61;14;8766
92954;20.90;12;709
93008;792.97;4;18564
93014;381.69;15;2807
93017;687.37;2;12881
93047;395.43;4;780
93057;158.47;4;7152
93059;529.22;9;6357
93061;373.94;14;14601
93085;405.60;12;4387
93087;215.06;15;17231
93114;757.12;14;12131
93119;652.73;5;9282
93122;327.16;15;14383
93132;682.06;2;17744
93141;89.47;1;4601
93143;765.56;12;10532
93154;704.22;10;16044
93161;162.87;1;3787
93241;42.75;12;6089
93255;64.32;7;1558
93283;448.78;12;16095
93289;450.29;5;4020
93290;579.82;8;12479
93297;279.32;1;8254
93305;71.59;15;2851
93317;491.91;7;14792
93319;256.16;2;14052
93351;520.15;10;18626
93358;30.85;13;17162
93359;495.14;9;10688
93417;65.13;2;8896
93419;433.13;4;8202
93420;391.61;12;5936
93432;831.17;7;16146
93433;903.53;15;6155
93439;792.49;6;8773
93445;720.67;14;4758
93491;342.52;9;12662
93495;959.17;6;16062
93528;969.91;2;1164
93539;758.42;15;9868
93558;905.76;3;1197
93569;233.51;12;14910
93577;876.60;7;7441
93584;322.19;3;4926
93589;636.33;7;304
93597;610.43;10;16116
93618;523.83;10;11726
93683;244.26;9;5330
93736;264.33;7;10665
93739;748.89;2;379
93746;560.01;10;9823
93753;712.37;7;12437
93763;286.57;12;17835
93774;850.67;2;10290
93797;530.71;8;5367
93801;870.71;6;887
93819;648.20;4;2049
93844;271.35;3;14540
93857;205.77;4;13075
93863;593.11;2;7423
93874;770.54;9;11578
93876;535.61;6;496
93884;733.98;9;12272
93888;390.91;3;9453
93895;326.20;10;17342
93910;234.13;15;15885
93920;903.15;5;1814
93924;573.30;13;7191
93935;133.87;10;442
93968;852.31;1;9515
93987;999.28;10;937
93997;961.96;11;19153
94000;316.16;2;10951
94001;287.96;13;11002
94004;381.42;14;12796
94010;956.86;11;10177
94013;658.43;7;17591
94026;166.46;4;19912
94032;44.60;6;5558
94034;183.39;4;3320
94054;870.22;8;9385
94068;580.09;13;7734
94069;344.14;15;7919
94083;746.43;1;15019
94096;759.27;11;2147
